D_Governorate;D_GPCODE;D_District;D_DPCODE;D_Sub_District;D_SD_PCODE;D_Community;D_CPCODE;IDP_Flow_Estimation
Rural Damascus;SY03;Rural Damascus;SY0301;Qudsiya;SY030107;New Dahiet Qdosiya Elsakina;C2327;32
Rural Damascus;SY03;Rural Damascus;SY0301;Qudsiya;SY030107;Qudsiya;C2328;160
Rural Damascus;SY03;Yabroud;SY0305;Yabroud;SY030500;Rima;C2412;12
Rural Damascus;SY03;An Nabk;SY0306;Deir Attiyeh;SY030601;Qarra;C2427;80
Rural Damascus;SY03;At Tall;SY0304;At Tall;SY030400;At Tall;C2395;12000
Rural Damascus;SY03;At Tall;SY0304;Rankus;SY030402;Rankus;C2410;350
Rural Damascus;SY03;Qatana;SY0308;Qatana;SY030800;Artuz;C2459;14
Rural Damascus;SY03;Qatana;SY0308;Qatana;SY030800;Arna ;C2465;42
Rural Damascus;SY03;Qatana;SY0308;Sa'sa';SY030802;Beit Saber;C2489;146
Rural Damascus;SY03;Al Qutayfah;SY0303;Al Qutayfah;SY030300;Madamiyet Elqalmun;C2385;38
Tartous;SY10;Banyas;SY1002;Anaza;SY100202;Anaza;C5390;105
Tartous;SY10;Banyas;SY1002;Banyas;SY100200;Banyas;C5360;40
Tartous;SY10;Banyas;SY1002;Banyas;SY100200;Beida;C5343;5
Tartous;SY10;Banyas;SY1002;Hamam Wasil;SY100204;Hamam Wasil;C5430;20
Tartous;SY10;Banyas;SY1002;Qadmous;SY100203;Qadmous;C5404;70
Tartous;SY10;Banyas;SY1002;Qadmous;SY100203;Kaf Eljaa;C5426;5
Tartous;SY10;Banyas;SY1002;Rawda;SY100201;Rawda;C5375;650
Tartous;SY10;Banyas;SY1002;Taleen;SY100206;Taleen;C5450;14
Tartous;SY10;Banyas;SY1002;Tawahin;SY100205;Tawahin;C5439;10
Tartous;SY10;Dreikish;SY1004;Dreikish;SY100400;Dreikish;C5586;105
Tartous;SY10;Dreikish;SY1004;Dreikish;SY100400;Zakiyeh;C5569;10
Tartous;SY10;Dreikish;SY1004;Dweir Raslan;SY100403;Dweir Raslan;C5610;45
Tartous;SY10;Dreikish;SY1004;Hamin;SY100402;Hamin;C5607;4
Tartous;SY10;Dreikish;SY1004;Hamin;SY100402;Hababa;C5605;5
Tartous;SY10;Dreikish;SY1004;Jneinet Raslan;SY100401;Jneinet Raslan;C5593;10
Tartous;SY10;Safita;SY1003;Mashta Elhiu;SY100301;Mashta Elhiu;C5509;1230
Tartous;SY10;Safita;SY1003;Ras El-Khashufeh;SY100305;Ras El-Khashufeh;C5557;10
Tartous;SY10;Safita;SY1003;Ras El-Khashufeh;SY100305;Mashrafet Kahla;C5562;9
Tartous;SY10;Safita;SY1003;Safita;SY100300;Safita;C5472;215
Tartous;SY10;Safita;SY1003;Safita;SY100300;Maab - Obin;C5483;9
Tartous;SY10;Safita;SY1003;Safita;SY100300;Um Hosh;C5479;5
Tartous;SY10;Safita;SY1003;Safita;SY100300;Beit Aysheh;C5461;4
Tartous;SY10;Safita;SY1003;Sisniyyeh;SY100304;Sisniyyeh;C5545;20
Tartous;SY10;Safita;SY1003;Sisniyyeh;SY100304;Tallet Elkhader;C5541;5
Tartous;SY10;Safita;SY1003;Sisniyyeh;SY100304;Dora - Baddada;C5546;4
Tartous;SY10;Safita;SY1003;Sisniyyeh;SY100304;Tleiee;C5544;10
Tartous;SY10;Safita;SY1003;Bariqiyeh;SY100302;Bariqiyeh;C5517;15
Tartous;SY10;Sheikh Badr;SY1005;Baramanet Elmashayekh;SY100501;Baramanet Elmashayekh;C5646;15
Tartous;SY10;Sheikh Badr;SY1005;Qumseyyeh;SY100502;Qamsiyeh;C5661;9
Tartous;SY10;Sheikh Badr;SY1005;Sheikh Badr;SY100500;Sheikh Badr;C5638;50
Tartous;SY10;Sheikh Badr;SY1005;Sheikh Badr;SY100500;Bghamlikh - Ghamama;C5633;9
Tartous;SY10;Sheikh Badr;SY1005;Sheikh Badr;SY100500;Wardiyeh;C5631;5
Tartous;SY10;Tartous;SY1000;Kareemeh;SY100005;Kareemeh;C5319;20
Tartous;SY10;Tartous;SY1000;Kareemeh;SY100005;Talansun;C5317;5
Tartous;SY10;Tartous;SY1000;Kareemeh;SY100005;Arzona;C5315;5
Tartous;SY10;Tartous;SY1000;Kherbet Elma'aza;SY100003;Samkeh;C5271;9
Tartous;SY10;Tartous;SY1000;Safsafa;SY100006;Safsafa;C5324;5
Tartous;SY10;Tartous;SY1000;Soda Khawabi;SY100004;Sawda;C5299;15
Tartous;SY10;Tartous;SY1000;Tartous;SY100000;Bezzaq;C5224;4
Tartous;SY10;Tartous;SY1000;Tartous;SY100000;Sheikh Saed;C5236;15
Tartous;SY10;Tartous;SY1000;Tartous;SY100000;Tartous;C5221;100
Tartous;SY10;Tartous;SY1000;Tartous;SY100000;Dweir Elsheikh Saed;C5226;10
Tartous;SY10;Tartous;SY1000;Tartous;SY100000;Bmalka;C5218;300
Tartous;SY10;Tartous;SY1000;Hameidiyyeh;SY100002;Hameidiyyeh;C5262;4
Tartous;SY10;Tartous;SY1000;Hameidiyyeh;SY100002;Ein Elzarqa - Mintar;C5264;23
